Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,price change,ShiftedPB,ShiftedPS
7/11/2019,381.10001,379.5,19,0,4336287.0,27.214000000000002,9.425,19.2,,,,,-0.0046241608439575085,27.214000000000002,9.425
7/10/2019,382.76999,381.0,19,0,5878790.0,27.322,9.462,9.96,,,,,0.002295124782356284,27.322,9.462
7/9/2019,379.06,379.92999,19,0,6932822.0,27.245,9.435,10.72,,,,,-0.005367672334011932,27.245,9.435
7/8/2019,378.19,376.16,19,0,3113402.0,26.975,9.342,10.95,,,,,0.005974199530143513,26.975,9.342
7/5/2019,378.29001,380.54999,19,12,3732162.0,27.29,9.451,17.03,,,,,0.013353155114285035,27.29,9.451
7/3/2019,376.69,381.72,19,12,3799009.0,27.374000000000002,9.48,31.1,,,,,0.0014403691365367597,27.374000000000002,9.48
7/2/2019,374.89001,375.42999,19,12,3628962.0,26.921999999999997,9.324,35.7,,,,,0.0029451405622489893,26.921999999999997,9.324
7/1/2019,373.5,374.60001,19,12,5001518.0,26.863000000000003,9.302999999999999,31.17,,,,,-0.007940366014682487,26.863000000000003,9.302999999999999
6/28/2019,370.26001,367.32001,18,0,4592706.0,28.158,9.666,21.76,,,,,0.018777477456567212,28.158,9.666
6/27/2019,363.20001,370.01999,18,0,4138575.0,28.365,9.737,18.75,,,,,0.0016592919895107932,28.365,9.737
6/26/2019,361.60001,362.20001,18,0,3669677.0,27.766,9.531,10.19,,,,,-0.028186136210384412,27.766,9.531
6/25/2019,370.75,360.29999,18,0,5750383.0,27.62,9.481,-0.57,,,,,0.002079617632528059,27.62,9.481
6/24/2019,370.26999,371.04001,18,0,4830240.0,28.444000000000003,9.764,13.91,,,,,0.011534219178082205,28.444000000000003,9.764
6/21/2019,365.0,369.20999,18,11,7448356.0,28.303,9.715,13.48,,,,,-0.0019130660544943298,28.303,9.715
6/20/2019,365.91,365.20999,18,11,5899467.0,27.997,9.61,11.81,,,,,0.00497619705849823,27.997,9.61
6/19/2019,361.72,363.51999,18,11,5667156.0,27.866999999999997,9.566,26.89,,,,,0.004359169661130813,27.866999999999997,9.566
6/18/2019,355.57001,357.12,18,11,5428542.0,27.377,9.397,13.84,,,,,0.023140447634888695,27.377,9.397
6/17/2019,342.69,350.62,18,11,5358219.0,26.878,9.226,-1.23,,,,,-0.005561543190000885,26.878,9.226
6/14/2019,341.63,339.73001,18,0,5019011.0,26.043000000000003,8.94,-9.46,,,,,-0.010943812143426249,26.043000000000003,8.94
6/13/2019,347.23001,343.42999,18,0,6209347.0,26.326999999999998,9.037,-11.35,,,,,-0.017793217617156062,26.326999999999998,9.037
6/12/2019,351.82001,345.56,18,0,4584704.0,26.49,9.093,-9.025,,,,,-0.010507070422535191,26.49,9.093
6/11/2019,355.0,351.26999,18,0,5396712.0,26.928,9.243,-3.12,,,,,-0.03200874555228224,26.928,9.243
6/10/2019,363.64999,352.01001,18,0,7810261.0,26.985,9.263,-0.2,,,,,0.009737233561732703,26.985,9.263
6/7/2019,357.39001,360.87,18,11,4777321.0,27.664,9.496,1.14,,,,,0.006453612895953164,27.664,9.496
6/6/2019,354.84,357.13,18,11,3709955.0,27.377,9.397,2.86,,,,,0.0038094982786838916,27.377,9.397
6/5/2019,354.38,355.73001,18,11,5020081.0,27.27,9.361,7.62,,,,,0.024347797101449284,27.27,9.361
6/4/2019,345.0,353.39999,18,11,7891632.0,27.090999999999998,9.299,-1.05,,,,,-0.0201711491442543,27.090999999999998,9.299
6/3/2019,343.56,336.63,18,11,7849589.0,25.805999999999997,8.857999999999999,-22.68,,,,,-0.011347272622544941,25.805999999999997,8.857999999999999
5/31/2019,347.22,343.28,17,0,5023449.0,26.316,9.033,-11.71,,,,,0.003708515296206449,26.316,9.033
5/30/2019,350.54999,351.85001,17,0,4008042.0,26.973000000000003,9.259,6.24,,,,,-0.012471747384848773,26.973000000000003,9.259
5/29/2019,353.60001,349.19,17,0,5658913.0,26.769000000000002,9.189,3.93,,,,,0.0011004542707057537,26.769000000000002,9.189
5/28/2019,354.39001,354.78,17,0,4717144.0,27.197,9.336,-6.26,,,,,-0.0028698967389775387,27.197,9.336
5/24/2019,355.41,354.39001,17,11,3830963.0,27.166999999999998,9.325,-9.98,,,,,-0.00925459915611813,27.166999999999998,9.325
5/23/2019,355.5,352.20999,17,11,5630443.0,27.0,9.267999999999999,-18.25,,,,,0.004804334940243627,27.0,9.267999999999999
5/22/2019,358.01001,359.73001,17,11,6229389.0,27.576999999999998,9.466000000000001,-18.94,,,,,0.009459979784585237,27.576999999999998,9.466000000000001
5/21/2019,350.95001,354.26999,17,11,4026369.0,27.158,9.322000000000001,-30.76,,,,,-0.00888312476487989,27.158,9.322000000000001
5/20/2019,351.23001,348.10999,17,11,4621515.0,26.686,9.16,-30.95,,,,,-0.005443474692233931,26.686,9.16
